0.3767,0.47569,0.1476
0.36857,0.47316,0.15827
0.36269,0.47347,0.16384
0.37587,0.47432,0.14982
0.37561,0.47454,0.14986
0.3721,0.47553,0.15236
0.24746,0.47441,0.27813
0.21286,0.47233,0.31481
0.37591,0.47758,0.14651
0.36378,0.48148,0.15475
0.37318,0.47955,0.14727
0.37156,0.48296,0.14548
0.34328,0.48057,0.17615
0.34441,0.48069,0.1749
0.20903,0.47075,0.32022
0.20692,0.47646,0.31662
0.36032,0.47787,0.16181
0.38466,0.47423,0.14112
0.22984,0.4758,0.29436
0.34384,0.47376,0.18241
0.26374,0.46991,0.26635
0.33163,0.49034,0.17803
0.3495,0.47456,0.17594
0.34572,0.47452,0.17976
0.28594,0.4722,0.24186
0.3425,0.47119,0.1863
0.36493,0.47213,0.16295
0.37349,0.47763,0.14889
0.38132,0.47413,0.14456
0.38208,0.47268,0.14524
0.37567,0.47796,0.14638
0.37759,0.47508,0.14733
0.3749,0.47966,0.14544
0.30831,0.48544,0.20625
0.35687,0.47883,0.1643
0.33078,0.51251,0.15671
0.23847,0.47624,0.28528
0.2408,0.47619,0.28301
0.34191,0.47501,0.18308
0.37247,0.48303,0.1445
0.36489,0.49583,0.13928
0.38928,0.46707,0.14365
0.32625,0.47523,0.19852
0.31611,0.47491,0.20898
0.32819,0.47689,0.19492
0.20834,0.46905,0.32261
0.27054,0.48404,0.24542
0.24064,0.47023,0.28913
0.2357,0.47239,0.29191
0.27689,0.47538,0.24773
0.28,0.48089,0.23911
0.22521,0.4699,0.30489
0.21048,0.45223,0.33729
0.20922,0.45301,0.33777
0.20753,0.45029,0.34219
0.20959,0.45037,0.34004
0.2077,0.45093,0.34137
0.2075,0.44978,0.34272
0.2071,0.45104,0.34185
0.2097,0.45141,0.33889
0.20913,0.45234,0.33853
0.22906,0.47629,0.29465
0.22534,0.45663,0.31803
0.20947,0.44887,0.34166
0.20857,0.45155,0.33988
0.24929,0.47545,0.27526
0.22625,0.47168,0.30206
0.24127,0.47545,0.28328
0.24357,0.47634,0.2801
0.20332,0.45049,0.34619
0.20107,0.45144,0.3475
0.20165,0.44952,0.34883
0.20199,0.45091,0.3471
0.20318,0.44711,0.34971
0.20174,0.44893,0.34933
0.20096,0.44761,0.35143
0.20502,0.44437,0.3506
0.2012,0.44801,0.35079
0.20783,0.4489,0.34327
0.20318,0.44885,0.34797
0.20305,0.44837,0.34858
0.20531,0.4485,0.34619
0.2136,0.45094,0.33545
0.20216,0.44681,0.35103
0.20367,0.44795,0.34838
